rent_euro,year,half,half_year,time_period,county,province,area,location,property_type,bedrooms,bedrooms_num,is_dublin,is_city,is_county_aggregate
1325.94,2020,1,2020H1,1,Dublin,Leinster,Donnybrook,"Donnybrook, Dublin 4",Other flats,1 to 2 bed,1.5,True,True,False
1164.1,2020,1,2020H1,1,Dublin,Leinster,Dublin 6,Dublin 6,Other flats,1 to 2 bed,1.5,True,True,False
1077.94,2020,1,2020H1,1,Dublin,Leinster,Harolds Cross,"Harolds Cross, Dublin 6",Other flats,1 to 2 bed,1.5,True,True,False
1166.61,2020,1,2020H1,1,Dublin,Leinster,Ranelagh,"Ranelagh, Dublin 6",Other flats,1 to 2 bed,1.5,True,True,False
1133.92,2020,1,2020H1,1,Dublin,Leinster,Rathgar,"Rathgar, Dublin 6",Other flats,1 to 2 bed,1.5,True,True,False
1097.18,2020,1,2020H1,1,Dublin,Leinster,Rathmines,"Rathmines, Dublin 6",Other flats,1 to 2 bed,1.5,True,True,False
1060.13,2020,1,2020H1,1,Dublin,Leinster,Dublin 6W,Dublin 6W,Other flats,1 to 2 bed,1.5,True,True,False
1100.85,2020,1,2020H1,1,Dublin,Leinster,Harolds Cross,"Harolds Cross, Dublin 6W",Other flats,1 to 2 bed,1.5,True,True,False
1137.16,2020,1,2020H1,1,Dublin,Leinster,Terenure,"Terenure, Dublin 6W",Other flats,1 to 2 bed,1.5,True,True,False
1141.8,2020,1,2020H1,1,Dublin,Leinster,Dublin 7,Dublin 7,Other flats,1 to 2 bed,1.5,True,True,False
1040.0,2020,1,2020H1,1,Dublin,Leinster,Cabra,"Cabra, Dublin 7",Other flats,1 to 2 bed,1.5,True,True,False
1116.48,2020,1,2020H1,1,Dublin,Leinster,North Circular Road,"North Circular Road, Dublin 7",Other flats,1 to 2 bed,1.5,True,True,False
913.38,2020,1,2020H1,1,Dublin,Leinster,Phibsboro,"Phibsboro, Dublin 7",Other flats,1 to 2 bed,1.5,True,True,False
1157.21,2020,1,2020H1,1,Dublin,Leinster,Dublin 8,Dublin 8,Other flats,1 to 2 bed,1.5,True,True,False
1083.02,2020,1,2020H1,1,Dublin,Leinster,Kilmainham ,"Kilmainham , Dublin 8",Other flats,1 to 2 bed,1.5,True,True,False
1119.39,2020,1,2020H1,1,Dublin,Leinster,Portobello,"Portobello, Dublin 8",Other flats,1 to 2 bed,1.5,True,True,False
1136.47,2020,1,2020H1,1,Dublin,Leinster,Rialto,"Rialto, Dublin 8",Other flats,1 to 2 bed,1.5,True,True,False
1026.43,2020,1,2020H1,1,Dublin,Leinster,South Circular Road,"South Circular Road, Dublin 8",Other flats,1 to 2 bed,1.5,True,True,False
1122.19,2020,1,2020H1,1,Dublin,Leinster,Dublin 9,Dublin 9,Other flats,1 to 2 bed,1.5,True,True,False
1081.1,2020,1,2020H1,1,Dublin,Leinster,Drumcondra,"Drumcondra, Dublin 9",Other flats,1 to 2 bed,1.5,True,True,False
1018.42,2020,1,2020H1,1,Dublin,Leinster,Glasnevin,"Glasnevin, Dublin 9",Other flats,1 to 2 bed,1.5,True,True,False
1110.79,2020,1,2020H1,1,Dublin,Leinster,Dublin 11,Dublin 11,Other flats,1 to 2 bed,1.5,True,True,False
1171.39,2020,1,2020H1,1,Dublin,Leinster,Dublin 12,Dublin 12,Other flats,1 to 2 bed,1.5,True,True,False
1186.91,2020,1,2020H1,1,Dublin,Leinster,Crumlin,"Crumlin, Dublin 12",Other flats,1 to 2 bed,1.5,True,True,False
1205.57,2020,1,2020H1,1,Dublin,Leinster,Kimmage,"Kimmage, Dublin 12",Other flats,1 to 2 bed,1.5,True,True,False
691.23,2020,1,2020H1,1,Galway,Connacht,Galway,Galway,Other flats,1 to 2 bed,1.5,False,False,True
754.11,2020,1,2020H1,1,Galway,Connacht,Galway City,Galway City,Other flats,1 to 2 bed,1.5,False,True,False
518.55,2020,1,2020H1,1,Kerry,Munster,Kerry,Kerry,Other flats,1 to 2 bed,1.5,False,False,True
506.51,2020,1,2020H1,1,Kerry,Munster,Tralee,"Tralee, Kerry",Other flats,1 to 2 bed,1.5,False,False,False
846.52,2020,1,2020H1,1,Kildare,Leinster,Kildare,Kildare,Other flats,1 to 2 bed,1.5,False,False,True
526.17,2020,1,2020H1,1,Laois,Leinster,Laois,Laois,Other flats,1 to 2 bed,1.5,False,False,True
668.29,2020,1,2020H1,1,Limerick,Munster,Limerick,Limerick,Other flats,1 to 2 bed,1.5,False,False,True
685.02,2020,1,2020H1,1,Limerick,Munster,Limerick City,Limerick City,Other flats,1 to 2 bed,1.5,False,True,False
760.25,2020,1,2020H1,1,Louth,Leinster,Louth,Louth,Other flats,1 to 2 bed,1.5,False,False,True
764.57,2020,1,2020H1,1,Louth,Leinster,Dundalk,"Dundalk, Louth",Other flats,1 to 2 bed,1.5,False,False,False
498.8,2020,1,2020H1,1,Mayo,Connacht,Mayo,Mayo,Other flats,1 to 2 bed,1.5,False,False,True
726.99,2020,1,2020H1,1,Meath,Leinster,Meath,Meath,Other flats,1 to 2 bed,1.5,False,False,True
504.12,2020,1,2020H1,1,Monaghan,Ulster,Monaghan,Monaghan,Other flats,1 to 2 bed,1.5,False,False,True
538.73,2020,1,2020H1,1,Monaghan,Ulster,Monaghan Town,Monaghan Town,Other flats,1 to 2 bed,1.5,False,False,False
566.08,2020,1,2020H1,1,Offaly,Leinster,Offaly,Offaly,Other flats,1 to 2 bed,1.5,False,False,True
501.56,2020,1,2020H1,1,Offaly,Leinster,Tullamore,"Tullamore, Offaly",Other flats,1 to 2 bed,1.5,False,False,False
489.76,2020,1,2020H1,1,Tipperary,Munster,Tipperary,Tipperary,Other flats,1 to 2 bed,1.5,False,False,True
612.44,2020,1,2020H1,1,Waterford,Munster,Waterford,Waterford,Other flats,1 to 2 bed,1.5,False,False,True
627.44,2020,1,2020H1,1,Waterford,Munster,Waterford City,Waterford City,Other flats,1 to 2 bed,1.5,False,True,False
587.61,2020,1,2020H1,1,Westmeath,Leinster,Westmeath,Westmeath,Other flats,1 to 2 bed,1.5,False,False,True
666.26,2020,1,2020H1,1,Westmeath,Leinster,Athlone,"Athlone, Westmeath",Other flats,1 to 2 bed,1.5,False,False,False
543.3,2020,1,2020H1,1,Westmeath,Leinster,Mullingar,"Mullingar, Westmeath",Other flats,1 to 2 bed,1.5,False,False,False
563.37,2020,1,2020H1,1,Wexford,Leinster,Wexford,Wexford,Other flats,1 to 2 bed,1.5,False,False,True
837.14,2020,1,2020H1,1,Wicklow,Leinster,Wicklow,Wicklow,Other flats,1 to 2 bed,1.5,False,False,True
771.44,2020,1,2020H1,1,Wicklow,Leinster,Arklow,"Arklow, Wicklow",Other flats,1 to 2 bed,1.5,False,False,False
856.47,2020,1,2020H1,1,Wicklow,Leinster,Bray,"Bray, Wicklow",Other flats,1 to 2 bed,1.5,False,False,False
768.02,2020,1,2020H1,1,Carlow,Leinster,Carlow,Carlow,Detached house,1 to 3 bed,2.0,False,False,True
812.37,2020,1,2020H1,1,Carlow,Leinster,Carlow Town,Carlow Town,Detached house,1 to 3 bed,2.0,False,False,False
629.04,2020,1,2020H1,1,Cavan,Ulster,Cavan,Cavan,Detached house,1 to 3 bed,2.0,False,False,True
678.53,2020,1,2020H1,1,Clare,Munster,Clare,Clare,Detached house,1 to 3 bed,2.0,False,False,True
723.89,2020,1,2020H1,1,Clare,Munster,Ennis,"Ennis, Clare",Detached house,1 to 3 bed,2.0,False,False,False
934.15,2020,1,2020H1,1,Cork,Munster,Cork,Cork,Detached house,1 to 3 bed,2.0,False,False,True
1221.05,2020,1,2020H1,1,Cork,Munster,Cork City,Cork City,Detached house,1 to 3 bed,2.0,False,True,False
885.4,2020,1,2020H1,1,Cork,Munster,Bandon,"Bandon, Cork",Detached house,1 to 3 bed,2.0,False,False,False
662.32,2020,1,2020H1,1,Cork,Munster,Bantry,"Bantry, Cork",Detached house,1 to 3 bed,2.0,False,False,False
1040.06,2020,1,2020H1,1,Cork,Munster,Carrigaline,"Carrigaline, Cork",Detached house,1 to 3 bed,2.0,False,False,False
801.76,2020,1,2020H1,1,Cork,Munster,Clonakilty,"Clonakilty, Cork",Detached house,1 to 3 bed,2.0,False,False,False
830.0,2020,1,2020H1,1,Cork,Munster,Fermoy,"Fermoy, Cork",Detached house,1 to 3 bed,2.0,False,False,False
1367.0,2020,1,2020H1,1,Cork,Munster,Kinsale,"Kinsale, Cork",Detached house,1 to 3 bed,2.0,False,False,False
747.0,2020,1,2020H1,1,Cork,Munster,Macroom,"Macroom, Cork",Detached house,1 to 3 bed,2.0,False,False,False
825.91,2020,1,2020H1,1,Cork,Munster,Mallow,"Mallow, Cork",Detached house,1 to 3 bed,2.0,False,False,False
1032.42,2020,1,2020H1,1,Cork,Munster,Midleton,"Midleton, Cork",Detached house,1 to 3 bed,2.0,False,False,False
879.14,2020,1,2020H1,1,Cork,Munster,Youghal,"Youghal, Cork",Detached house,1 to 3 bed,2.0,False,False,False
536.2,2020,1,2020H1,1,Donegal,Ulster,Donegal,Donegal,Detached house,1 to 3 bed,2.0,False,False,True
579.29,2020,1,2020H1,1,Donegal,Ulster,Letterkenny,"Letterkenny, Donegal",Detached house,1 to 3 bed,2.0,False,False,False
1910.76,2020,1,2020H1,1,Dublin,Leinster,Dublin,Dublin,Detached house,1 to 3 bed,2.0,True,True,True
2973.74,2020,1,2020H1,1,Dublin,Leinster,Dublin 4,Dublin 4,Detached house,1 to 3 bed,2.0,True,True,False
3483.29,2020,1,2020H1,1,Dublin,Leinster,Ballsbridge,"Ballsbridge, Dublin 4",Detached house,1 to 3 bed,2.0,True,True,False
2455.5,2020,1,2020H1,1,Dublin,Leinster,Dublin 6,Dublin 6,Detached house,1 to 3 bed,2.0,True,True,False
2086.94,2020,1,2020H1,1,Dublin,Leinster,Dublin 14,Dublin 14,Detached house,1 to 3 bed,2.0,True,True,False
1446.79,2020,1,2020H1,1,Dublin,Leinster,Dublin 15,Dublin 15,Detached house,1 to 3 bed,2.0,True,True,False
2171.63,2020,1,2020H1,1,Dublin,Leinster,Dublin 18,Dublin 18,Detached house,1 to 3 bed,2.0,True,True,False
1516.38,2020,1,2020H1,1,Dublin,Leinster,Dublin 24,Dublin 24,Detached house,1 to 3 bed,2.0,True,True,False
876.64,2020,1,2020H1,1,Galway,Connacht,Galway,Galway,Detached house,1 to 3 bed,2.0,False,False,True
1117.1,2020,1,2020H1,1,Galway,Connacht,Galway City,Galway City,Detached house,1 to 3 bed,2.0,False,True,False
706.3,2020,1,2020H1,1,Galway,Connacht,Ballinasloe,"Ballinasloe, Galway",Detached house,1 to 3 bed,2.0,False,False,False
706.47,2020,1,2020H1,1,Kerry,Munster,Kerry,Kerry,Detached house,1 to 3 bed,2.0,False,False,True
872.01,2020,1,2020H1,1,Kerry,Munster,Killarney,"Killarney, Kerry",Detached house,1 to 3 bed,2.0,False,False,False
692.89,2020,1,2020H1,1,Kerry,Munster,Killorglin,"Killorglin, Kerry",Detached house,1 to 3 bed,2.0,False,False,False
736.54,2020,1,2020H1,1,Kerry,Munster,Tralee,"Tralee, Kerry",Detached house,1 to 3 bed,2.0,False,False,False
1213.98,2020,1,2020H1,1,Kildare,Leinster,Kildare,Kildare,Detached house,1 to 3 bed,2.0,False,False,True
1305.57,2020,1,2020H1,1,Kildare,Leinster,Naas,"Naas, Kildare",Detached house,1 to 3 bed,2.0,False,False,False
1206.8,2020,1,2020H1,1,Kildare,Leinster,Newbridge,"Newbridge, Kildare",Detached house,1 to 3 bed,2.0,False,False,False
748.81,2020,1,2020H1,1,Kilkenny,Leinster,Kilkenny,Kilkenny,Detached house,1 to 3 bed,2.0,False,False,True
754.98,2020,1,2020H1,1,Kilkenny,Leinster,Kilkenny City,Kilkenny City,Detached house,1 to 3 bed,2.0,False,False,False
852.41,2020,1,2020H1,1,Laois,Leinster,Laois,Laois,Detached house,1 to 3 bed,2.0,False,False,True
945.61,2020,1,2020H1,1,Laois,Leinster,Portlaoise,"Portlaoise, Laois",Detached house,1 to 3 bed,2.0,False,False,False
547.88,2020,1,2020H1,1,Leitrim,Connacht,Leitrim,Leitrim,Detached house,1 to 3 bed,2.0,False,False,True
813.53,2020,1,2020H1,1,Limerick,Munster,Limerick,Limerick,Detached house,1 to 3 bed,2.0,False,False,True
1046.76,2020,1,2020H1,1,Limerick,Munster,Limerick City,Limerick City,Detached house,1 to 3 bed,2.0,False,True,False
620.0,2020,1,2020H1,1,Longford,Leinster,Longford,Longford,Detached house,1 to 3 bed,2.0,False,False,True
1072.52,2020,1,2020H1,1,Louth,Leinster,Louth,Louth,Detached house,1 to 3 bed,2.0,False,False,True
1162.39,2020,1,2020H1,1,Louth,Leinster,Drogheda,"Drogheda, Louth",Detached house,1 to 3 bed,2.0,False,False,False
1015.39,2020,1,2020H1,1,Louth,Leinster,Dundalk,"Dundalk, Louth",Detached house,1 to 3 bed,2.0,False,False,False
629.98,2020,1,2020H1,1,Mayo,Connacht,Mayo,Mayo,Detached house,1 to 3 bed,2.0,False,False,True
608.34,2020,1,2020H1,1,Mayo,Connacht,Ballina,"Ballina, Mayo",Detached house,1 to 3 bed,2.0,False,False,False
719.93,2020,1,2020H1,1,Mayo,Connacht,Castlebar,"Castlebar, Mayo",Detached house,1 to 3 bed,2.0,False,False,False
560.02,2020,1,2020H1,1,Clare,Munster,Claremorris,"Claremorris, Mayo",Detached house,1 to 3 bed,2.0,False,False,False
693.87,2020,1,2020H1,1,Mayo,Connacht,Westport,"Westport, Mayo",Detached house,1 to 3 bed,2.0,False,False,False
1079.6,2020,1,2020H1,1,Meath,Leinster,Meath,Meath,Detached house,1 to 3 bed,2.0,False,False,True
1145.08,2020,1,2020H1,1,Meath,Leinster,Navan,"Navan, Meath",Detached house,1 to 3 bed,2.0,False,False,False
640.41,2020,1,2020H1,1,Monaghan,Ulster,Monaghan,Monaghan,Detached house,1 to 3 bed,2.0,False,False,True
724.17,2020,1,2020H1,1,Offaly,Leinster,Offaly,Offaly,Detached house,1 to 3 bed,2.0,False,False,True
645.31,2020,1,2020H1,1,Offaly,Leinster,Birr,"Birr, Offaly",Detached house,1 to 3 bed,2.0,False,False,False
793.18,2020,1,2020H1,1,Offaly,Leinster,Tullamore,"Tullamore, Offaly",Detached house,1 to 3 bed,2.0,False,False,False
626.05,2020,1,2020H1,1,Roscommon,Connacht,Roscommon,Roscommon,Detached house,1 to 3 bed,2.0,False,False,True
643.89,2020,1,2020H1,1,Sligo,Connacht,Sligo,Sligo,Detached house,1 to 3 bed,2.0,False,False,True
667.98,2020,1,2020H1,1,Tipperary,Munster,Tipperary,Tipperary,Detached house,1 to 3 bed,2.0,False,False,True
651.17,2020,1,2020H1,1,Tipperary,Munster,Cahir,"Cahir, Tipperary",Detached house,1 to 3 bed,2.0,False,False,False
742.72,2020,1,2020H1,1,Tipperary,Munster,Clonmel,"Clonmel, Tipperary",Detached house,1 to 3 bed,2.0,False,False,False
656.17,2020,1,2020H1,1,Tipperary,Munster,Nenagh,"Nenagh, Tipperary",Detached house,1 to 3 bed,2.0,False,False,False
632.88,2020,1,2020H1,1,Tipperary,Munster,Thurles,"Thurles, Tipperary",Detached house,1 to 3 bed,2.0,False,False,False
758.47,2020,1,2020H1,1,Waterford,Munster,Waterford,Waterford,Detached house,1 to 3 bed,2.0,False,False,True
849.89,2020,1,2020H1,1,Waterford,Munster,Waterford City,Waterford City,Detached house,1 to 3 bed,2.0,False,True,False
798.61,2020,1,2020H1,1,Waterford,Munster,Dungarvan,"Dungarvan, Waterford",Detached house,1 to 3 bed,2.0,False,False,False
796.69,2020,1,2020H1,1,Westmeath,Leinster,Westmeath,Westmeath,Detached house,1 to 3 bed,2.0,False,False,True
873.09,2020,1,2020H1,1,Westmeath,Leinster,Athlone,"Athlone, Westmeath",Detached house,1 to 3 bed,2.0,False,False,False
807.09,2020,1,2020H1,1,Westmeath,Leinster,Mullingar,"Mullingar, Westmeath",Detached house,1 to 3 bed,2.0,False,False,False
776.38,2020,1,2020H1,1,Wexford,Leinster,Wexford,Wexford,Detached house,1 to 3 bed,2.0,False,False,True
718.84,2020,1,2020H1,1,Wexford,Leinster,Enniscorthy,"Enniscorthy, Wexford",Detached house,1 to 3 bed,2.0,False,False,False
904.4,2020,1,2020H1,1,Wexford,Leinster,Gorey,"Gorey, Wexford",Detached house,1 to 3 bed,2.0,False,False,False
644.81,2020,1,2020H1,1,Wexford,Leinster,New Ross,"New Ross, Wexford",Detached house,1 to 3 bed,2.0,False,False,False
1214.29,2020,1,2020H1,1,Wicklow,Leinster,Wicklow,Wicklow,Detached house,1 to 3 bed,2.0,False,False,True
1174.64,2020,1,2020H1,1,Wicklow,Leinster,Wicklow Town,Wicklow Town,Detached house,1 to 3 bed,2.0,False,False,False
1100.86,2020,1,2020H1,1,Wicklow,Leinster,Arklow,"Arklow, Wicklow",Detached house,1 to 3 bed,2.0,False,False,False
865.97,2020,1,2020H1,1,Carlow,Leinster,Carlow,Carlow,Semi detached house,1 to 3 bed,2.0,False,False,True
878.86,2020,1,2020H1,1,Carlow,Leinster,Carlow Town,Carlow Town,Semi detached house,1 to 3 bed,2.0,False,False,False
839.14,2020,1,2020H1,1,Carlow,Leinster,Tullow,"Tullow, Carlow",Semi detached house,1 to 3 bed,2.0,False,False,False
713.42,2020,1,2020H1,1,Cavan,Ulster,Cavan,Cavan,Semi detached house,1 to 3 bed,2.0,False,False,True
772.39,2020,1,2020H1,1,Cavan,Ulster,Cavan Town,Cavan Town,Semi detached house,1 to 3 bed,2.0,False,False,False
804.29,2020,1,2020H1,1,Clare,Munster,Clare,Clare,Semi detached house,1 to 3 bed,2.0,False,False,True
807.54,2020,1,2020H1,1,Clare,Munster,Ennis,"Ennis, Clare",Semi detached house,1 to 3 bed,2.0,False,False,False
1100.61,2020,1,2020H1,1,Cork,Munster,Cork,Cork,Semi detached house,1 to 3 bed,2.0,False,False,True
1278.83,2020,1,2020H1,1,Cork,Munster,Cork City,Cork City,Semi detached house,1 to 3 bed,2.0,False,True,False
1240.79,2020,1,2020H1,1,Cork,Munster,Ballincollig,"Ballincollig, Cork",Semi detached house,1 to 3 bed,2.0,False,False,False
972.81,2020,1,2020H1,1,Cork,Munster,Bandon,"Bandon, Cork",Semi detached house,1 to 3 bed,2.0,False,False,False
675.61,2020,1,2020H1,1,Cork,Munster,Bantry,"Bantry, Cork",Semi detached house,1 to 3 bed,2.0,False,False,False
1218.22,2020,1,2020H1,1,Cork,Munster,Bishopstown,"Bishopstown, Cork",Semi detached house,1 to 3 bed,2.0,False,False,False
1362.25,2020,1,2020H1,1,Cork,Munster,Blackrock,"Blackrock, Cork",Semi detached house,1 to 3 bed,2.0,False,False,False
1011.26,2020,1,2020H1,1,Cork,Munster,Blarney,"Blarney, Cork",Semi detached house,1 to 3 bed,2.0,False,False,False
1251.85,2020,1,2020H1,1,Cork,Munster,Carrigaline,"Carrigaline, Cork",Semi detached house,1 to 3 bed,2.0,False,False,False
1173.65,2020,1,2020H1,1,Cork,Munster,Carrigtwohill,"Carrigtwohill, Cork",Semi detached house,1 to 3 bed,2.0,False,False,False
800.03,2020,1,2020H1,1,Cork,Munster,Charleville,"Charleville, Cork",Semi detached house,1 to 3 bed,2.0,False,False,False
888.46,2020,1,2020H1,1,Cork,Munster,Clonakilty,"Clonakilty, Cork",Semi detached house,1 to 3 bed,2.0,False,False,False
965.66,2020,1,2020H1,1,Cork,Munster,Cobh,"Cobh, Cork",Semi detached house,1 to 3 bed,2.0,False,False,False
1270.09,2020,1,2020H1,1,Cork,Munster,Douglas,"Douglas, Cork",Semi detached house,1 to 3 bed,2.0,False,False,False
942.22,2020,1,2020H1,1,Cork,Munster,Fermoy,"Fermoy, Cork",Semi detached house,1 to 3 bed,2.0,False,False,False
1183.22,2020,1,2020H1,1,Cork,Munster,Glanmire,"Glanmire, Cork",Semi detached house,1 to 3 bed,2.0,False,False,False
816.89,2020,1,2020H1,1,Cork,Munster,Kanturk,"Kanturk, Cork",Semi detached house,1 to 3 bed,2.0,False,False,False
1347.88,2020,1,2020H1,1,Cork,Munster,Kinsale,"Kinsale, Cork",Semi detached house,1 to 3 bed,2.0,False,False,False
