rent_euro,year,half,half_year,time_period,county,province,area,location,property_type,bedrooms,bedrooms_num,is_dublin,is_city,is_county_aggregate,latitude,longitude
1760.37,2023,1,2023H1,7,Dublin,Leinster,Tallaght,"Tallaght, Dublin 24",Terrace house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1266.84,2023,1,2023H1,7,Galway,Connacht,Galway,Galway,Terrace house,1 to 3 bed,2,FALSE,FALSE,TRUE,53.2707,-9.0568
1435.77,2023,1,2023H1,7,Galway,Connacht,Galway City,Galway City,Terrace house,1 to 3 bed,2,FALSE,TRUE,FALSE,53.2707,-9.0568
988.32,2023,1,2023H1,7,Galway,Connacht,Tuam,"Tuam, Galway",Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.2707,-9.0568
930.9,2023,1,2023H1,7,Kerry,Munster,Kerry,Kerry,Terrace house,1 to 3 bed,2,FALSE,FALSE,TRUE,52.1545,-9.5669
1141.06,2023,1,2023H1,7,Kerry,Munster,Killarney,"Killarney, Kerry",Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.1545,-9.5669
922.26,2023,1,2023H1,7,Kerry,Munster,Tralee,"Tralee, Kerry",Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.1545,-9.5669
1451.22,2023,1,2023H1,7,Kildare,Leinster,Kildare,Kildare,Terrace house,1 to 3 bed,2,FALSE,FALSE,TRUE,53.1589,-6.9099
1030.28,2023,1,2023H1,7,Kildare,Leinster,Athy,"Athy, Kildare",Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.1589,-6.9099
1529.5,2023,1,2023H1,7,Kildare,Leinster,Celbridge,"Celbridge, Kildare",Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.1589,-6.9099
1682.31,2023,1,2023H1,7,Kildare,Leinster,Maynooth,"Maynooth, Kildare",Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.1589,-6.9099
1580.27,2023,1,2023H1,7,Kildare,Leinster,Naas,"Naas, Kildare",Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.1589,-6.9099
1146.89,2023,1,2023H1,7,Kildare,Leinster,Newbridge,"Newbridge, Kildare",Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.1589,-6.9099
870.76,2023,1,2023H1,7,Kilkenny,Leinster,Kilkenny,Kilkenny,Terrace house,1 to 3 bed,2,FALSE,FALSE,TRUE,52.6541,-7.2448
936.23,2023,1,2023H1,7,Laois,Leinster,Laois,Laois,Terrace house,1 to 3 bed,2,FALSE,FALSE,TRUE,53.0349,-7.299
982.79,2023,1,2023H1,7,Laois,Leinster,Portlaoise,"Portlaoise, Laois",Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.0349,-7.299
754.82,2023,1,2023H1,7,Leitrim,Connacht,Leitrim,Leitrim,Terrace house,1 to 3 bed,2,FALSE,FALSE,TRUE,54.1255,-8.0597
1138.01,2023,1,2023H1,7,Limerick,Munster,Limerick,Limerick,Terrace house,1 to 3 bed,2,FALSE,FALSE,TRUE,52.6638,-8.6267
1231.91,2023,1,2023H1,7,Limerick,Munster,Limerick City,Limerick City,Terrace house,1 to 3 bed,2,FALSE,TRUE,FALSE,52.6638,-8.6267
1314.49,2023,1,2023H1,7,Limerick,Munster,Castletroy,"Castletroy, Limerick",Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.6638,-8.6267
838.98,2023,1,2023H1,7,Limerick,Munster,Newcastle West,"Newcastle West, Limerick",Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.6638,-8.6267
782.79,2023,1,2023H1,7,Longford,Leinster,Longford,Longford,Terrace house,1 to 3 bed,2,FALSE,FALSE,TRUE,53.7275,-7.7932
893.38,2023,1,2023H1,7,Longford,Leinster,Longford Town,Longford Town,Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.7275,-7.7932
1182.34,2023,1,2023H1,7,Louth,Leinster,Louth,Louth,Terrace house,1 to 3 bed,2,FALSE,FALSE,TRUE,53.9252,-6.4889
1222.34,2023,1,2023H1,7,Louth,Leinster,Drogheda,"Drogheda, Louth",Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.9252,-6.4889
1167.59,2023,1,2023H1,7,Louth,Leinster,Dundalk,"Dundalk, Louth",Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.9252,-6.4889
858.76,2023,1,2023H1,7,Mayo,Connacht,Mayo,Mayo,Terrace house,1 to 3 bed,2,FALSE,FALSE,TRUE,53.855,-9.2986
765.62,2023,1,2023H1,7,Mayo,Connacht,Ballina,"Ballina, Mayo",Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.855,-9.2986
970.49,2023,1,2023H1,7,Mayo,Connacht,Castlebar,"Castlebar, Mayo",Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.855,-9.2986
932.79,2023,1,2023H1,7,Mayo,Connacht,Westport,"Westport, Mayo",Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.855,-9.2986
1324.15,2023,1,2023H1,7,Meath,Leinster,Meath,Meath,Terrace house,1 to 3 bed,2,FALSE,FALSE,TRUE,53.6055,-6.6564
1297.2,2023,1,2023H1,7,Meath,Leinster,Navan,"Navan, Meath",Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.6055,-6.6564
1327.98,2023,1,2023H1,7,Meath,Leinster,Trim,"Trim, Meath",Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.6055,-6.6564
777.75,2023,1,2023H1,7,Monaghan,Ulster,Monaghan,Monaghan,Terrace house,1 to 3 bed,2,FALSE,FALSE,TRUE,54.2492,-6.9683
778.55,2023,1,2023H1,7,Monaghan,Ulster,Monaghan Town,Monaghan Town,Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,54.2492,-6.9683
963.17,2023,1,2023H1,7,Offaly,Leinster,Offaly,Offaly,Terrace house,1 to 3 bed,2,FALSE,FALSE,TRUE,53.2734,-7.7783
798.22,2023,1,2023H1,7,Offaly,Leinster,Birr,"Birr, Offaly",Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.2734,-7.7783
1084.78,2023,1,2023H1,7,Offaly,Leinster,Tullamore,"Tullamore, Offaly",Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.2734,-7.7783
847.9,2023,1,2023H1,7,Roscommon,Connacht,Roscommon,Roscommon,Terrace house,1 to 3 bed,2,FALSE,FALSE,TRUE,53.7593,-8.2682
891.42,2023,1,2023H1,7,Sligo,Connacht,Sligo,Sligo,Terrace house,1 to 3 bed,2,FALSE,FALSE,TRUE,54.2766,-8.4761
960.85,2023,1,2023H1,7,Sligo,Connacht,Sligo Town,Sligo Town,Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,54.2766,-8.4761
840.57,2023,1,2023H1,7,Tipperary,Munster,Tipperary,Tipperary,Terrace house,1 to 3 bed,2,FALSE,FALSE,TRUE,52.4738,-8.1619
710,2023,1,2023H1,7,Tipperary,Munster,Tipperary Town,Tipperary Town,Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.4738,-8.1619
888.67,2023,1,2023H1,7,Tipperary,Munster,Clonmel,"Clonmel, Tipperary",Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.4738,-8.1619
925.26,2023,1,2023H1,7,Tipperary,Munster,Nenagh,"Nenagh, Tipperary",Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.4738,-8.1619
782.7,2023,1,2023H1,7,Tipperary,Munster,Roscrea,"Roscrea, Tipperary",Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.4738,-8.1619
847.4,2023,1,2023H1,7,Tipperary,Munster,Thurles,"Thurles, Tipperary",Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.4738,-8.1619
941.24,2023,1,2023H1,7,Waterford,Munster,Waterford,Waterford,Terrace house,1 to 3 bed,2,FALSE,FALSE,TRUE,52.2593,-7.1101
960.86,2023,1,2023H1,7,Waterford,Munster,Waterford City,Waterford City,Terrace house,1 to 3 bed,2,FALSE,TRUE,FALSE,52.2593,-7.1101
993.51,2023,1,2023H1,7,Waterford,Munster,Dungarvan,"Dungarvan, Waterford",Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.2593,-7.1101
937.88,2023,1,2023H1,7,Westmeath,Leinster,Westmeath,Westmeath,Terrace house,1 to 3 bed,2,FALSE,FALSE,TRUE,53.5336,-7.3389
964.43,2023,1,2023H1,7,Westmeath,Leinster,Athlone,"Athlone, Westmeath",Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.5336,-7.3389
895.57,2023,1,2023H1,7,Westmeath,Leinster,Mullingar,"Mullingar, Westmeath",Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.5336,-7.3389
935.02,2023,1,2023H1,7,Wexford,Leinster,Wexford,Wexford,Terrace house,1 to 3 bed,2,FALSE,FALSE,TRUE,52.3369,-6.4633
791.66,2023,1,2023H1,7,Wexford,Leinster,Enniscorthy,"Enniscorthy, Wexford",Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.3369,-6.4633
1037.75,2023,1,2023H1,7,Wexford,Leinster,Gorey,"Gorey, Wexford",Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.3369,-6.4633
872.94,2023,1,2023H1,7,Wexford,Leinster,New Ross,"New Ross, Wexford",Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.3369,-6.4633
1422.63,2023,1,2023H1,7,Wicklow,Leinster,Wicklow,Wicklow,Terrace house,1 to 3 bed,2,FALSE,FALSE,TRUE,52.9862,-6.3673
1140.04,2023,1,2023H1,7,Wicklow,Leinster,Arklow,"Arklow, Wicklow",Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.9862,-6.3673
1542,2023,1,2023H1,7,Wicklow,Leinster,Bray,"Bray, Wicklow",Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.9862,-6.3673
1881.67,2023,1,2023H1,7,Wicklow,Leinster,Greystones,"Greystones, Wicklow",Terrace house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.9862,-6.3673
924.72,2023,1,2023H1,7,Carlow,Leinster,Carlow,Carlow,Apartment,1 to 3 bed,2,FALSE,FALSE,TRUE,52.8365,-6.9341
919.02,2023,1,2023H1,7,Carlow,Leinster,Carlow Town,Carlow Town,Apartment,1 to 3 bed,2,FALSE,FALSE,FALSE,52.8365,-6.9341
788.86,2023,1,2023H1,7,Cavan,Ulster,Cavan,Cavan,Apartment,1 to 3 bed,2,FALSE,FALSE,TRUE,53.9908,-7.3606
912.17,2023,1,2023H1,7,Cavan,Ulster,Cavan Town,Cavan Town,Apartment,1 to 3 bed,2,FALSE,FALSE,FALSE,53.9908,-7.3606
857.05,2023,1,2023H1,7,Clare,Munster,Clare,Clare,Apartment,1 to 3 bed,2,FALSE,FALSE,TRUE,52.843,-8.9863
806.36,2023,1,2023H1,7,Clare,Munster,Ennis,"Ennis, Clare",Apartment,1 to 3 bed,2,FALSE,FALSE,FALSE,52.843,-8.9863
1070.45,2023,1,2023H1,7,Clare,Munster,Killaloe,"Killaloe, Clare",Apartment,1 to 3 bed,2,FALSE,FALSE,FALSE,52.843,-8.9863
973.34,2023,1,2023H1,7,Clare,Munster,Shannon,"Shannon, Clare",Apartment,1 to 3 bed,2,FALSE,FALSE,FALSE,52.843,-8.9863
1199.18,2023,1,2023H1,7,Cork,Munster,Cork,Cork,Apartment,1 to 3 bed,2,FALSE,FALSE,TRUE,51.8985,-8.4756
1310.64,2023,1,2023H1,7,Cork,Munster,Cork City,Cork City,Apartment,1 to 3 bed,2,FALSE,TRUE,FALSE,51.8985,-8.4756
1316.45,2023,1,2023H1,7,Cork,Munster,Ballincollig,"Ballincollig, Cork",Apartment,1 to 3 bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
877.96,2023,1,2023H1,7,Cork,Munster,Bandon,"Bandon, Cork",Apartment,1 to 3 bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
690.51,2023,1,2023H1,7,Cork,Munster,Bantry,"Bantry, Cork",Apartment,1 to 3 bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
1170.34,2023,1,2023H1,7,Cork,Munster,Blackpool,"Blackpool, Cork",Apartment,1 to 3 bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
1379.24,2023,1,2023H1,7,Cork,Munster,Blackrock,"Blackrock, Cork",Apartment,1 to 3 bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
1077.11,2023,1,2023H1,7,Cork,Munster,Carrigaline,"Carrigaline, Cork",Apartment,1 to 3 bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
768.12,2023,1,2023H1,7,Cork,Munster,Charleville,"Charleville, Cork",Apartment,1 to 3 bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
988.68,2023,1,2023H1,7,Cork,Munster,Clonakilty,"Clonakilty, Cork",Apartment,1 to 3 bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
936.76,2023,1,2023H1,7,Cork,Munster,Cobh,"Cobh, Cork",Apartment,1 to 3 bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
827.29,2023,1,2023H1,7,Cork,Munster,Fermoy,"Fermoy, Cork",Apartment,1 to 3 bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
1093.08,2023,1,2023H1,7,Cork,Munster,Glanmire,"Glanmire, Cork",Apartment,1 to 3 bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
1262.93,2023,1,2023H1,7,Cork,Munster,Kinsale,"Kinsale, Cork",Apartment,1 to 3 bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
951.17,2023,1,2023H1,7,Cork,Munster,Mallow,"Mallow, Cork",Apartment,1 to 3 bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
1090.27,2023,1,2023H1,7,Cork,Munster,Midleton,"Midleton, Cork",Apartment,1 to 3 bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
748.31,2023,1,2023H1,7,Cork,Munster,Mitchelstown,"Mitchelstown, Cork",Apartment,1 to 3 bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
1138.5,2023,1,2023H1,7,Cork,Munster,Passage West,"Passage West, Cork",Apartment,1 to 3 bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
731.43,2023,1,2023H1,7,Cork,Munster,Skibbereen,"Skibbereen, Cork",Apartment,1 to 3 bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
842.28,2023,1,2023H1,7,Cork,Munster,Youghal,"Youghal, Cork",Apartment,1 to 3 bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
678.68,2023,1,2023H1,7,Donegal,Ulster,Donegal,Donegal,Apartment,1 to 3 bed,2,FALSE,FALSE,TRUE,54.6549,-8.1041
742.67,2023,1,2023H1,7,Donegal,Ulster,Letterkenny,"Letterkenny, Donegal",Apartment,1 to 3 bed,2,FALSE,FALSE,FALSE,54.6549,-8.1041
1930.19,2023,1,2023H1,7,Dublin,Leinster,Dublin,Dublin,Apartment,1 to 3 bed,2,TRUE,TRUE,TRUE,53.3498,-6.2603
1415.26,2023,1,2023H1,7,Dublin,Leinster,Balbriggan,"Balbriggan, Dublin",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2144.45,2023,1,2023H1,7,Dublin,Leinster,Blackrock,"Blackrock, Dublin",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2048.94,2023,1,2023H1,7,Dublin,Leinster,Booterstown,"Booterstown, Dublin",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2447.02,2023,1,2023H1,7,Dublin,Leinster,Dalkey,"Dalkey, Dublin",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1533.34,2023,1,2023H1,7,Dublin,Leinster,Donabate,"Donabate, Dublin",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2147.54,2023,1,2023H1,7,Dublin,Leinster,Dun Laoghaire,"Dun Laoghaire, Dublin",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2002.58,2023,1,2023H1,7,Dublin,Leinster,Howth,"Howth, Dublin",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1930.23,2023,1,2023H1,7,Dublin,Leinster,Lucan,"Lucan, Dublin",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1816.87,2023,1,2023H1,7,Dublin,Leinster,Lusk,"Lusk, Dublin",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2065.09,2023,1,2023H1,7,Dublin,Leinster,Malahide,"Malahide, Dublin",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1668.14,2023,1,2023H1,7,Dublin,Leinster,Monkstown,"Monkstown, Dublin",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1923.15,2023,1,2023H1,7,Dublin,Leinster,Portmarnock,"Portmarnock, Dublin",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1576.75,2023,1,2023H1,7,Dublin,Leinster,Rathcoole,"Rathcoole, Dublin",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1630.97,2023,1,2023H1,7,Dublin,Leinster,Saggart,"Saggart, Dublin",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1723.77,2023,1,2023H1,7,Dublin,Leinster,Shankill,"Shankill, Dublin",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1452.27,2023,1,2023H1,7,Dublin,Leinster,Skerries,"Skerries, Dublin",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1975.2,2023,1,2023H1,7,Dublin,Leinster,Stillorgan,"Stillorgan, Dublin",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1575.03,2023,1,2023H1,7,Dublin,Leinster,Swords,"Swords, Dublin",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1958.94,2023,1,2023H1,7,Dublin,Leinster,I.F.S.C.,"I.F.S.C., Dublin 1",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1732.89,2023,1,2023H1,7,Dublin,Leinster,Parnell Street,"Parnell Street, Dublin 1",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2354.93,2023,1,2023H1,7,Dublin,Leinster,Spencer Dock,"Spencer Dock, Dublin 1",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1698.26,2023,1,2023H1,7,Dublin,Leinster,Summerhill,"Summerhill, Dublin 1",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2191.33,2023,1,2023H1,7,Dublin,Leinster,Charlemont Street,"Charlemont Street, Dublin 2",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1859.92,2023,1,2023H1,7,Dublin,Leinster,Pearse Street,"Pearse Street, Dublin 2",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1836.83,2023,1,2023H1,7,Dublin,Leinster,Temple Bar,"Temple Bar, Dublin 2",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1840.85,2023,1,2023H1,7,Dublin,Leinster,Townsend Street,"Townsend Street, Dublin 2",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1593.37,2023,1,2023H1,7,Dublin,Leinster,Clonliffe,"Clonliffe, Dublin 3",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1806.2,2023,1,2023H1,7,Dublin,Leinster,Clontarf,"Clontarf, Dublin 3",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1707.17,2023,1,2023H1,7,Dublin,Leinster,Drumcondra,"Drumcondra, Dublin 3",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1886.55,2023,1,2023H1,7,Dublin,Leinster,East Wall,"East Wall, Dublin 3",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1630.03,2023,1,2023H1,7,Dublin,Leinster,Fairview,"Fairview, Dublin 3",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2356.65,2023,1,2023H1,7,Dublin,Leinster,Ballsbridge,"Ballsbridge, Dublin 4",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2064.04,2023,1,2023H1,7,Dublin,Leinster,Donnybrook,"Donnybrook, Dublin 4",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1966.48,2023,1,2023H1,7,Dublin,Leinster,Irishtown,"Irishtown, Dublin 4",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1963.28,2023,1,2023H1,7,Dublin,Leinster,Merrion,"Merrion, Dublin 4",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2233.16,2023,1,2023H1,7,Dublin,Leinster,Pembroke,"Pembroke, Dublin 4",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2045.55,2023,1,2023H1,7,Dublin,Leinster,Ringsend,"Ringsend, Dublin 4",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2050.05,2023,1,2023H1,7,Dublin,Leinster,Sandymount,"Sandymount, Dublin 4",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1680.61,2023,1,2023H1,7,Dublin,Leinster,Raheny,"Raheny, Dublin 5",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2123.97,2023,1,2023H1,7,Dublin,Leinster,Harolds Cross,"Harolds Cross, Dublin 6",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2103.64,2023,1,2023H1,7,Dublin,Leinster,Milltown,"Milltown, Dublin 6",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1787,2023,1,2023H1,7,Dublin,Leinster,Ranelagh,"Ranelagh, Dublin 6",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1515.68,2023,1,2023H1,7,Dublin,Leinster,Rathgar,"Rathgar, Dublin 6",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1654.62,2023,1,2023H1,7,Dublin,Leinster,Rathmines,"Rathmines, Dublin 6",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1912.52,2023,1,2023H1,7,Dublin,Leinster,Terenure,"Terenure, Dublin 6W",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1916.19,2023,1,2023H1,7,Dublin,Leinster,Cabra,"Cabra, Dublin 7",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1950.79,2023,1,2023H1,7,Dublin,Leinster,Smithfield,"Smithfield, Dublin 7",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1637.18,2023,1,2023H1,7,Dublin,Leinster,Christchurch,"Christchurch, Dublin 8",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1679.43,2023,1,2023H1,7,Cork,Munster,Cork Street,"Cork Street, Dublin 8",Apartment,1 to 3 bed,2,FALSE,TRUE,FALSE,51.8985,-8.4756
1594.98,2023,1,2023H1,7,Dublin,Leinster,Inchicore,"Inchicore, Dublin 8",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1955.41,2023,1,2023H1,7,Dublin,Leinster,Islandbridge,"Islandbridge, Dublin 8",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1704.24,2023,1,2023H1,7,Dublin,Leinster,Kilmainham ,"Kilmainham , Dublin 8",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1668.88,2023,1,2023H1,7,Dublin,Leinster,Rialto,"Rialto, Dublin 8",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1630.47,2023,1,2023H1,7,Dublin,Leinster,South Circular Road,"South Circular Road, Dublin 8",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1478.18,2023,1,2023H1,7,Dublin,Leinster,Ballymun,"Ballymun, Dublin 9",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1742.72,2023,1,2023H1,7,Dublin,Leinster,Beaumont,"Beaumont, Dublin 9",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1584.71,2023,1,2023H1,7,Dublin,Leinster,Glasnevin,"Glasnevin, Dublin 9",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1860.5,2023,1,2023H1,7,Dublin,Leinster,Santry,"Santry, Dublin 9",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1597.31,2023,1,2023H1,7,Dublin,Leinster,Cherry Orchard,"Cherry Orchard, Dublin 10",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1634.82,2023,1,2023H1,7,Dublin,Leinster,Finglas,"Finglas, Dublin 11",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1552.66,2023,1,2023H1,7,Dublin,Leinster,Crumlin,"Crumlin, Dublin 12",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1753.34,2023,1,2023H1,7,Dublin,Leinster,Drimnagh,"Drimnagh, Dublin 12",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1697.39,2023,1,2023H1,7,Dublin,Leinster,Kimmage,"Kimmage, Dublin 12",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1615.82,2023,1,2023H1,7,Dublin,Leinster,Baldoyle,"Baldoyle, Dublin 13",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1676.25,2023,1,2023H1,7,Dublin,Leinster,Balgriffin,"Balgriffin, Dublin 13",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1723.86,2023,1,2023H1,7,Dublin,Leinster,Clongriffin,"Clongriffin, Dublin 13",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2352.91,2023,1,2023H1,7,Dublin,Leinster,Churchtown,"Churchtown, Dublin 14",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1949.11,2023,1,2023H1,7,Dublin,Leinster,Clonskeagh,"Clonskeagh, Dublin 14",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1757.81,2023,1,2023H1,7,Dublin,Leinster,Ashtown,"Ashtown, Dublin 15",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1680.08,2023,1,2023H1,7,Dublin,Leinster,Blanchardstown,"Blanchardstown, Dublin 15",Apartment,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
