rent_euro,year,half,half_year,time_period,county,province,area,location,property_type,bedrooms,bedrooms_num,is_dublin,is_city,is_county_aggregate,latitude,longitude,bedrooms_max
1155.99,2023,2,2023H2,8,Kildare,Leinster,Newbridge,"Newbridge, Kildare",Apartment,1 to 3 bed,2.0,False,False,False,53.1589,-6.9099,3
1298.45,2023,2,2023H2,8,Kildare,Leinster,Sallins,"Sallins, Kildare",Apartment,1 to 3 bed,2.0,False,False,False,53.1589,-6.9099,3
863.22,2023,2,2023H2,8,Kilkenny,Leinster,Kilkenny,Kilkenny,Apartment,1 to 3 bed,2.0,False,False,True,52.6541,-7.2448,3
946.45,2023,2,2023H2,8,Laois,Leinster,Laois,Laois,Apartment,1 to 3 bed,2.0,False,False,True,53.0349,-7.299,3
930.67,2023,2,2023H2,8,Laois,Leinster,Mountmellick,"Mountmellick, Laois",Apartment,1 to 3 bed,2.0,False,False,False,53.0349,-7.299,3
857.43,2023,2,2023H2,8,Laois,Leinster,Portarlington,"Portarlington, Laois",Apartment,1 to 3 bed,2.0,False,False,False,53.0349,-7.299,3
1032.45,2023,2,2023H2,8,Laois,Leinster,Portlaoise,"Portlaoise, Laois",Apartment,1 to 3 bed,2.0,False,False,False,53.0349,-7.299,3
769.7,2023,2,2023H2,8,Leitrim,Connacht,Leitrim,Leitrim,Apartment,1 to 3 bed,2.0,False,False,True,54.1255,-8.0597,3
822.06,2023,2,2023H2,8,Leitrim,Connacht,Carrick-On-Shannon,"Carrick-On-Shannon, Leitrim",Apartment,1 to 3 bed,2.0,False,False,False,54.1255,-8.0597,3
1156.95,2023,2,2023H2,8,Limerick,Munster,Limerick,Limerick,Apartment,1 to 3 bed,2.0,False,False,True,52.6638,-8.6267,3
1193.9,2023,2,2023H2,8,Limerick,Munster,Limerick City,Limerick City,Apartment,1 to 3 bed,2.0,False,True,False,52.6638,-8.6267,3
1330.37,2023,2,2023H2,8,Limerick,Munster,Castletroy,"Castletroy, Limerick",Apartment,1 to 3 bed,2.0,False,False,False,52.6638,-8.6267,3
1076.26,2023,2,2023H2,8,Limerick,Munster,Dock Road,"Dock Road, Limerick",Apartment,1 to 3 bed,2.0,False,False,False,52.6638,-8.6267,3
1264.59,2023,2,2023H2,8,Limerick,Munster,Dooradoyle,"Dooradoyle, Limerick",Apartment,1 to 3 bed,2.0,False,False,False,52.6638,-8.6267,3
758.88,2023,2,2023H2,8,Limerick,Munster,Newcastle West,"Newcastle West, Limerick",Apartment,1 to 3 bed,2.0,False,False,False,52.6638,-8.6267,3
812.95,2023,2,2023H2,8,Longford,Leinster,Longford,Longford,Apartment,1 to 3 bed,2.0,False,False,True,53.7275,-7.7932,3
805.92,2023,2,2023H2,8,Longford,Leinster,Longford Town,Longford Town,Apartment,1 to 3 bed,2.0,False,False,False,53.7275,-7.7932,3
816.65,2023,2,2023H2,8,Longford,Leinster,Ballymahon,"Ballymahon, Longford",Apartment,1 to 3 bed,2.0,False,False,False,53.7275,-7.7932,3
1149.7,2023,2,2023H2,8,Louth,Leinster,Louth,Louth,Apartment,1 to 3 bed,2.0,False,False,True,53.9252,-6.4889,3
948.74,2023,2,2023H2,8,Louth,Leinster,Ardee,"Ardee, Louth",Apartment,1 to 3 bed,2.0,False,False,False,53.9252,-6.4889,3
1218.08,2023,2,2023H2,8,Louth,Leinster,Drogheda,"Drogheda, Louth",Apartment,1 to 3 bed,2.0,False,False,False,53.9252,-6.4889,3
1062.7,2023,2,2023H2,8,Louth,Leinster,Dundalk,"Dundalk, Louth",Apartment,1 to 3 bed,2.0,False,False,False,53.9252,-6.4889,3
887.41,2023,2,2023H2,8,Mayo,Connacht,Mayo,Mayo,Apartment,1 to 3 bed,2.0,False,False,True,53.855,-9.2986,3
747.65,2023,2,2023H2,8,Mayo,Connacht,Ballina,"Ballina, Mayo",Apartment,1 to 3 bed,2.0,False,False,False,53.855,-9.2986,3
675.5,2023,2,2023H2,8,Mayo,Connacht,Ballinrobe,"Ballinrobe, Mayo",Apartment,1 to 3 bed,2.0,False,False,False,53.855,-9.2986,3
962.62,2023,2,2023H2,8,Mayo,Connacht,Castlebar,"Castlebar, Mayo",Apartment,1 to 3 bed,2.0,False,False,False,53.855,-9.2986,3
791.66,2023,2,2023H2,8,Clare,Munster,Claremorris,"Claremorris, Mayo",Apartment,1 to 3 bed,2.0,False,False,False,52.843,-8.9863,3
1062.25,2023,2,2023H2,8,Mayo,Connacht,Westport,"Westport, Mayo",Apartment,1 to 3 bed,2.0,False,False,False,53.855,-9.2986,3
1291.22,2023,2,2023H2,8,Meath,Leinster,Meath,Meath,Apartment,1 to 3 bed,2.0,False,False,True,53.6055,-6.6564,3
1457.02,2023,2,2023H2,8,Meath,Leinster,Ashbourne,"Ashbourne, Meath",Apartment,1 to 3 bed,2.0,False,False,False,53.6055,-6.6564,3
995.39,2023,2,2023H2,8,Meath,Leinster,Athboy,"Athboy, Meath",Apartment,1 to 3 bed,2.0,False,False,False,53.6055,-6.6564,3
1312.96,2023,2,2023H2,8,Meath,Leinster,Bettystown,"Bettystown, Meath",Apartment,1 to 3 bed,2.0,False,False,False,53.6055,-6.6564,3
1541.18,2023,2,2023H2,8,Meath,Leinster,Drogheda,"Drogheda, Meath",Apartment,1 to 3 bed,2.0,False,False,False,53.6055,-6.6564,3
1546.92,2023,2,2023H2,8,Meath,Leinster,Dunboyne,"Dunboyne, Meath",Apartment,1 to 3 bed,2.0,False,False,False,53.6055,-6.6564,3
1381.84,2023,2,2023H2,8,Meath,Leinster,Dunshaughlin,"Dunshaughlin, Meath",Apartment,1 to 3 bed,2.0,False,False,False,53.6055,-6.6564,3
963.02,2023,2,2023H2,8,Meath,Leinster,Kells,"Kells, Meath",Apartment,1 to 3 bed,2.0,False,False,False,53.6055,-6.6564,3
1190.57,2023,2,2023H2,8,Meath,Leinster,Navan,"Navan, Meath",Apartment,1 to 3 bed,2.0,False,False,False,53.6055,-6.6564,3
1443.76,2023,2,2023H2,8,Meath,Leinster,Ratoath,"Ratoath, Meath",Apartment,1 to 3 bed,2.0,False,False,False,53.6055,-6.6564,3
1184.33,2023,2,2023H2,8,Meath,Leinster,Trim,"Trim, Meath",Apartment,1 to 3 bed,2.0,False,False,False,53.6055,-6.6564,3
794.87,2023,2,2023H2,8,Monaghan,Ulster,Monaghan,Monaghan,Apartment,1 to 3 bed,2.0,False,False,True,54.2492,-6.9683,3
926.36,2023,2,2023H2,8,Monaghan,Ulster,Carrickmacross,"Carrickmacross, Monaghan",Apartment,1 to 3 bed,2.0,False,False,False,54.2492,-6.9683,3
883.24,2023,2,2023H2,8,Monaghan,Ulster,Castleblayney,"Castleblayney, Monaghan",Apartment,1 to 3 bed,2.0,False,False,False,54.2492,-6.9683,3
776.07,2023,2,2023H2,8,Monaghan,Ulster,Monaghan Town,Monaghan Town,Apartment,1 to 3 bed,2.0,False,False,False,54.2492,-6.9683,3
849.16,2023,2,2023H2,8,Offaly,Leinster,Offaly,Offaly,Apartment,1 to 3 bed,2.0,False,False,True,53.2734,-7.7783,3
709.26,2023,2,2023H2,8,Offaly,Leinster,Birr,"Birr, Offaly",Apartment,1 to 3 bed,2.0,False,False,False,53.2734,-7.7783,3
869.95,2023,2,2023H2,8,Offaly,Leinster,Edenderry,"Edenderry, Offaly",Apartment,1 to 3 bed,2.0,False,False,False,53.2734,-7.7783,3
991.19,2023,2,2023H2,8,Offaly,Leinster,Tullamore,"Tullamore, Offaly",Apartment,1 to 3 bed,2.0,False,False,False,53.2734,-7.7783,3
803.44,2023,2,2023H2,8,Roscommon,Connacht,Roscommon,Roscommon,Apartment,1 to 3 bed,2.0,False,False,True,53.7593,-8.2682,3
798.65,2023,2,2023H2,8,Roscommon,Connacht,Roscommon Town,Roscommon Town,Apartment,1 to 3 bed,2.0,False,False,False,53.7593,-8.2682,3
1267.19,2023,2,2023H2,8,Roscommon,Connacht,Athlone,"Athlone, Roscommon",Apartment,1 to 3 bed,2.0,False,False,False,53.7593,-8.2682,3
635.41,2023,2,2023H2,8,Roscommon,Connacht,Boyle,"Boyle, Roscommon",Apartment,1 to 3 bed,2.0,False,False,False,53.7593,-8.2682,3
725.8,2023,2,2023H2,8,Roscommon,Connacht,Castlerea,"Castlerea, Roscommon",Apartment,1 to 3 bed,2.0,False,False,False,53.7593,-8.2682,3
892.38,2023,2,2023H2,8,Sligo,Connacht,Sligo,Sligo,Apartment,1 to 3 bed,2.0,False,False,True,54.2766,-8.4761,3
899.76,2023,2,2023H2,8,Sligo,Connacht,Sligo Town,Sligo Town,Apartment,1 to 3 bed,2.0,False,False,False,54.2766,-8.4761,3
961.47,2023,2,2023H2,8,Sligo,Connacht,Ballisodare,"Ballisodare, Sligo",Apartment,1 to 3 bed,2.0,False,False,False,54.2766,-8.4761,3
769.42,2023,2,2023H2,8,Tipperary,Munster,Tipperary,Tipperary,Apartment,1 to 3 bed,2.0,False,False,True,52.4738,-8.1619,3
693.82,2023,2,2023H2,8,Tipperary,Munster,Tipperary Town,Tipperary Town,Apartment,1 to 3 bed,2.0,False,False,False,52.4738,-8.1619,3
572.63,2023,2,2023H2,8,Tipperary,Munster,Cahir,"Cahir, Tipperary",Apartment,1 to 3 bed,2.0,False,False,False,52.4738,-8.1619,3
856.71,2023,2,2023H2,8,Tipperary,Munster,Carrick-On-Suir,"Carrick-On-Suir, Tipperary",Apartment,1 to 3 bed,2.0,False,False,False,52.4738,-8.1619,3
854.21,2023,2,2023H2,8,Tipperary,Munster,Cashel,"Cashel, Tipperary",Apartment,1 to 3 bed,2.0,False,False,False,52.4738,-8.1619,3
795.31,2023,2,2023H2,8,Tipperary,Munster,Clonmel,"Clonmel, Tipperary",Apartment,1 to 3 bed,2.0,False,False,False,52.4738,-8.1619,3
752.99,2023,2,2023H2,8,Tipperary,Munster,Nenagh,"Nenagh, Tipperary",Apartment,1 to 3 bed,2.0,False,False,False,52.4738,-8.1619,3
667.95,2023,2,2023H2,8,Tipperary,Munster,Roscrea,"Roscrea, Tipperary",Apartment,1 to 3 bed,2.0,False,False,False,52.4738,-8.1619,3
843.97,2023,2,2023H2,8,Tipperary,Munster,Thurles,"Thurles, Tipperary",Apartment,1 to 3 bed,2.0,False,False,False,52.4738,-8.1619,3
995.68,2023,2,2023H2,8,Waterford,Munster,Waterford,Waterford,Apartment,1 to 3 bed,2.0,False,False,True,52.2593,-7.1101,3
997.77,2023,2,2023H2,8,Waterford,Munster,Waterford City,Waterford City,Apartment,1 to 3 bed,2.0,False,True,False,52.2593,-7.1101,3
1011.96,2023,2,2023H2,8,Waterford,Munster,Dungarvan,"Dungarvan, Waterford",Apartment,1 to 3 bed,2.0,False,False,False,52.2593,-7.1101,3
1197.65,2023,2,2023H2,8,Waterford,Munster,Inner Ring Road,"Inner Ring Road, Waterford",Apartment,1 to 3 bed,2.0,False,False,False,52.2593,-7.1101,3
874.04,2023,2,2023H2,8,Waterford,Munster,Johns Hill,"Johns Hill, Waterford",Apartment,1 to 3 bed,2.0,False,False,False,52.2593,-7.1101,3
992.24,2023,2,2023H2,8,Waterford,Munster,Tramore,"Tramore, Waterford",Apartment,1 to 3 bed,2.0,False,False,False,52.2593,-7.1101,3
1017.67,2023,2,2023H2,8,Westmeath,Leinster,Westmeath,Westmeath,Apartment,1 to 3 bed,2.0,False,False,True,53.5336,-7.3389,3
1072.01,2023,2,2023H2,8,Westmeath,Leinster,Athlone,"Athlone, Westmeath",Apartment,1 to 3 bed,2.0,False,False,False,53.5336,-7.3389,3
894.24,2023,2,2023H2,8,Westmeath,Leinster,Kilbeggan,"Kilbeggan, Westmeath",Apartment,1 to 3 bed,2.0,False,False,False,53.5336,-7.3389,3
1038.87,2023,2,2023H2,8,Westmeath,Leinster,Moate,"Moate, Westmeath",Apartment,1 to 3 bed,2.0,False,False,False,53.5336,-7.3389,3
963.18,2023,2,2023H2,8,Westmeath,Leinster,Mullingar,"Mullingar, Westmeath",Apartment,1 to 3 bed,2.0,False,False,False,53.5336,-7.3389,3
938.56,2023,2,2023H2,8,Wexford,Leinster,Wexford,Wexford,Apartment,1 to 3 bed,2.0,False,False,True,52.3369,-6.4633,3
834.27,2023,2,2023H2,8,Wexford,Leinster,Bunclody,"Bunclody, Wexford",Apartment,1 to 3 bed,2.0,False,False,False,52.3369,-6.4633,3
886.93,2023,2,2023H2,8,Wexford,Leinster,Enniscorthy,"Enniscorthy, Wexford",Apartment,1 to 3 bed,2.0,False,False,False,52.3369,-6.4633,3
1020.53,2023,2,2023H2,8,Wexford,Leinster,Gorey,"Gorey, Wexford",Apartment,1 to 3 bed,2.0,False,False,False,52.3369,-6.4633,3
929.82,2023,2,2023H2,8,Wexford,Leinster,New Ross,"New Ross, Wexford",Apartment,1 to 3 bed,2.0,False,False,False,52.3369,-6.4633,3
1421.5,2023,2,2023H2,8,Wicklow,Leinster,Wicklow,Wicklow,Apartment,1 to 3 bed,2.0,False,False,True,52.9862,-6.3673,3
1281.48,2023,2,2023H2,8,Wicklow,Leinster,Wicklow Town,Wicklow Town,Apartment,1 to 3 bed,2.0,False,False,False,52.9862,-6.3673,3
1067.39,2023,2,2023H2,8,Wicklow,Leinster,Arklow,"Arklow, Wicklow",Apartment,1 to 3 bed,2.0,False,False,False,52.9862,-6.3673,3
1310.49,2023,2,2023H2,8,Wicklow,Leinster,Blessington,"Blessington, Wicklow",Apartment,1 to 3 bed,2.0,False,False,False,52.9862,-6.3673,3
1496.6,2023,2,2023H2,8,Wicklow,Leinster,Bray,"Bray, Wicklow",Apartment,1 to 3 bed,2.0,False,False,False,52.9862,-6.3673,3
1564.46,2023,2,2023H2,8,Wicklow,Leinster,Delgany,"Delgany, Wicklow",Apartment,1 to 3 bed,2.0,False,False,False,52.9862,-6.3673,3
1876.17,2023,2,2023H2,8,Wicklow,Leinster,Greystones,"Greystones, Wicklow",Apartment,1 to 3 bed,2.0,False,False,False,52.9862,-6.3673,3
846.8,2023,2,2023H2,8,Carlow,Leinster,Carlow,Carlow,Other flats,1 to 3 bed,2.0,False,False,True,52.8365,-6.9341,3
896.85,2023,2,2023H2,8,Carlow,Leinster,Carlow Town,Carlow Town,Other flats,1 to 3 bed,2.0,False,False,False,52.8365,-6.9341,3
644.25,2023,2,2023H2,8,Cavan,Ulster,Cavan,Cavan,Other flats,1 to 3 bed,2.0,False,False,True,53.9908,-7.3606,3
537.82,2023,2,2023H2,8,Clare,Munster,Clare,Clare,Other flats,1 to 3 bed,2.0,False,False,True,52.843,-8.9863,3
467.13,2023,2,2023H2,8,Clare,Munster,Ennis,"Ennis, Clare",Other flats,1 to 3 bed,2.0,False,False,False,52.843,-8.9863,3
908.01,2023,2,2023H2,8,Cork,Munster,Cork,Cork,Other flats,1 to 3 bed,2.0,False,False,True,51.8985,-8.4756,3
972.86,2023,2,2023H2,8,Cork,Munster,Cork City,Cork City,Other flats,1 to 3 bed,2.0,False,True,False,51.8985,-8.4756,3
539.77,2023,2,2023H2,8,Donegal,Ulster,Donegal,Donegal,Other flats,1 to 3 bed,2.0,False,False,True,54.6549,-8.1041,3
636.13,2023,2,2023H2,8,Donegal,Ulster,Letterkenny,"Letterkenny, Donegal",Other flats,1 to 3 bed,2.0,False,False,False,54.6549,-8.1041,3
1263.44,2023,2,2023H2,8,Dublin,Leinster,Dublin,Dublin,Other flats,1 to 3 bed,2.0,True,True,True,53.3498,-6.2603,3
1427.1,2023,2,2023H2,8,Dublin,Leinster,Blackrock,"Blackrock, Dublin",Other flats,1 to 3 bed,2.0,True,True,False,53.3498,-6.2603,3
1364.52,2023,2,2023H2,8,Dublin,Leinster,Dun Laoghaire,"Dun Laoghaire, Dublin",Other flats,1 to 3 bed,2.0,True,True,False,53.3498,-6.2603,3
1252.32,2023,2,2023H2,8,Dublin,Leinster,Clonliffe,"Clonliffe, Dublin 3",Other flats,1 to 3 bed,2.0,True,True,False,53.3498,-6.2603,3
1081.96,2023,2,2023H2,8,Dublin,Leinster,Clontarf,"Clontarf, Dublin 3",Other flats,1 to 3 bed,2.0,True,True,False,53.3498,-6.2603,3
1145.93,2023,2,2023H2,8,Dublin,Leinster,Drumcondra,"Drumcondra, Dublin 3",Other flats,1 to 3 bed,2.0,True,True,False,53.3498,-6.2603,3
1235.74,2023,2,2023H2,8,Dublin,Leinster,Fairview,"Fairview, Dublin 3",Other flats,1 to 3 bed,2.0,True,True,False,53.3498,-6.2603,3
1406.78,2023,2,2023H2,8,Dublin,Leinster,Ballsbridge,"Ballsbridge, Dublin 4",Other flats,1 to 3 bed,2.0,True,True,False,53.3498,-6.2603,3
1381.84,2023,2,2023H2,8,Dublin,Leinster,Donnybrook,"Donnybrook, Dublin 4",Other flats,1 to 3 bed,2.0,True,True,False,53.3498,-6.2603,3
1272.31,2023,2,2023H2,8,Dublin,Leinster,Ranelagh,"Ranelagh, Dublin 6",Other flats,1 to 3 bed,2.0,True,True,False,53.3498,-6.2603,3
1331.15,2023,2,2023H2,8,Dublin,Leinster,Rathgar,"Rathgar, Dublin 6",Other flats,1 to 3 bed,2.0,True,True,False,53.3498,-6.2603,3
1296.47,2023,2,2023H2,8,Dublin,Leinster,Rathmines,"Rathmines, Dublin 6",Other flats,1 to 3 bed,2.0,True,True,False,53.3498,-6.2603,3
1214.24,2023,2,2023H2,8,Dublin,Leinster,Terenure,"Terenure, Dublin 6W",Other flats,1 to 3 bed,2.0,True,True,False,53.3498,-6.2603,3
1092.63,2023,2,2023H2,8,Dublin,Leinster,Cabra,"Cabra, Dublin 7",Other flats,1 to 3 bed,2.0,True,True,False,53.3498,-6.2603,3
1176.11,2023,2,2023H2,8,Dublin,Leinster,North Circular Road,"North Circular Road, Dublin 7",Other flats,1 to 3 bed,2.0,True,True,False,53.3498,-6.2603,3
1226.69,2023,2,2023H2,8,Dublin,Leinster,South Circular Road,"South Circular Road, Dublin 8",Other flats,1 to 3 bed,2.0,True,True,False,53.3498,-6.2603,3
1094.39,2023,2,2023H2,8,Dublin,Leinster,Glasnevin,"Glasnevin, Dublin 9",Other flats,1 to 3 bed,2.0,True,True,False,53.3498,-6.2603,3
976.53,2023,2,2023H2,8,Galway,Connacht,Galway,Galway,Other flats,1 to 3 bed,2.0,False,False,True,53.2707,-9.0568,3
1052.52,2023,2,2023H2,8,Galway,Connacht,Galway City,Galway City,Other flats,1 to 3 bed,2.0,False,True,False,53.2707,-9.0568,3
708.37,2023,2,2023H2,8,Kerry,Munster,Kerry,Kerry,Other flats,1 to 3 bed,2.0,False,False,True,52.1545,-9.5669,3
718.58,2023,2,2023H2,8,Kerry,Munster,Tralee,"Tralee, Kerry",Other flats,1 to 3 bed,2.0,False,False,False,52.1545,-9.5669,3
1023.39,2023,2,2023H2,8,Kildare,Leinster,Kildare,Kildare,Other flats,1 to 3 bed,2.0,False,False,True,53.1589,-6.9099,3
556.96,2023,2,2023H2,8,Laois,Leinster,Laois,Laois,Other flats,1 to 3 bed,2.0,False,False,True,53.0349,-7.299,3
823.52,2023,2,2023H2,8,Limerick,Munster,Limerick,Limerick,Other flats,1 to 3 bed,2.0,False,False,True,52.6638,-8.6267,3
899.58,2023,2,2023H2,8,Limerick,Munster,Limerick City,Limerick City,Other flats,1 to 3 bed,2.0,False,True,False,52.6638,-8.6267,3
897.13,2023,2,2023H2,8,Louth,Leinster,Louth,Louth,Other flats,1 to 3 bed,2.0,False,False,True,53.9252,-6.4889,3
941.83,2023,2,2023H2,8,Louth,Leinster,Drogheda,"Drogheda, Louth",Other flats,1 to 3 bed,2.0,False,False,False,53.9252,-6.4889,3
901.47,2023,2,2023H2,8,Louth,Leinster,Dundalk,"Dundalk, Louth",Other flats,1 to 3 bed,2.0,False,False,False,53.9252,-6.4889,3
669.31,2023,2,2023H2,8,Mayo,Connacht,Mayo,Mayo,Other flats,1 to 3 bed,2.0,False,False,True,53.855,-9.2986,3
909.38,2023,2,2023H2,8,Meath,Leinster,Meath,Meath,Other flats,1 to 3 bed,2.0,False,False,True,53.6055,-6.6564,3
594.95,2023,2,2023H2,8,Monaghan,Ulster,Monaghan,Monaghan,Other flats,1 to 3 bed,2.0,False,False,True,54.2492,-6.9683,3
672.31,2023,2,2023H2,8,Offaly,Leinster,Offaly,Offaly,Other flats,1 to 3 bed,2.0,False,False,True,53.2734,-7.7783,3
645.4,2023,2,2023H2,8,Roscommon,Connacht,Roscommon,Roscommon,Other flats,1 to 3 bed,2.0,False,False,True,53.7593,-8.2682,3
670.27,2023,2,2023H2,8,Tipperary,Munster,Tipperary,Tipperary,Other flats,1 to 3 bed,2.0,False,False,True,52.4738,-8.1619,3
774.91,2023,2,2023H2,8,Waterford,Munster,Waterford,Waterford,Other flats,1 to 3 bed,2.0,False,False,True,52.2593,-7.1101,3
765.72,2023,2,2023H2,8,Westmeath,Leinster,Westmeath,Westmeath,Other flats,1 to 3 bed,2.0,False,False,True,53.5336,-7.3389,3
827.32,2023,2,2023H2,8,Wexford,Leinster,Wexford,Wexford,Other flats,1 to 3 bed,2.0,False,False,True,52.3369,-6.4633,3
957.18,2023,2,2023H2,8,Wicklow,Leinster,Wicklow,Wicklow,Other flats,1 to 3 bed,2.0,False,False,True,52.9862,-6.3673,3
968.13,2023,2,2023H2,8,Wicklow,Leinster,Bray,"Bray, Wicklow",Other flats,1 to 3 bed,2.0,False,False,False,52.9862,-6.3673,3
1714.67,2023,2,2023H2,8,Carlow,Leinster,Carlow,Carlow,Detached house,Four plus bed,4.0,False,False,True,52.8365,-6.9341,4
2006.19,2023,2,2023H2,8,Carlow,Leinster,Carlow Town,Carlow Town,Detached house,Four plus bed,4.0,False,False,False,52.8365,-6.9341,4
1057.16,2023,2,2023H2,8,Cavan,Ulster,Cavan,Cavan,Detached house,Four plus bed,4.0,False,False,True,53.9908,-7.3606,4
1112.54,2023,2,2023H2,8,Cavan,Ulster,Cavan Town,Cavan Town,Detached house,Four plus bed,4.0,False,False,False,53.9908,-7.3606,4
1199.84,2023,2,2023H2,8,Clare,Munster,Clare,Clare,Detached house,Four plus bed,4.0,False,False,True,52.843,-8.9863,4
1367.79,2023,2,2023H2,8,Clare,Munster,Ennis,"Ennis, Clare",Detached house,Four plus bed,4.0,False,False,False,52.843,-8.9863,4
1612.05,2023,2,2023H2,8,Cork,Munster,Cork,Cork,Detached house,Four plus bed,4.0,False,False,True,51.8985,-8.4756,4
2182.6,2023,2,2023H2,8,Cork,Munster,Cork City,Cork City,Detached house,Four plus bed,4.0,False,True,False,51.8985,-8.4756,4
953.99,2023,2,2023H2,8,Donegal,Ulster,Donegal,Donegal,Detached house,Four plus bed,4.0,False,False,True,54.6549,-8.1041,4
1146.12,2023,2,2023H2,8,Donegal,Ulster,Letterkenny,"Letterkenny, Donegal",Detached house,Four plus bed,4.0,False,False,False,54.6549,-8.1041,4
3318.93,2023,2,2023H2,8,Dublin,Leinster,Dublin,Dublin,Detached house,Four plus bed,4.0,True,True,True,53.3498,-6.2603,4
3937.8,2023,2,2023H2,8,Dublin,Leinster,Blackrock,"Blackrock, Dublin",Detached house,Four plus bed,4.0,True,True,False,53.3498,-6.2603,4
3584.4,2023,2,2023H2,8,Dublin,Leinster,Malahide,"Malahide, Dublin",Detached house,Four plus bed,4.0,True,True,False,53.3498,-6.2603,4
1646.86,2023,2,2023H2,8,Galway,Connacht,Galway,Galway,Detached house,Four plus bed,4.0,False,False,True,53.2707,-9.0568,4
2222.48,2023,2,2023H2,8,Galway,Connacht,Galway City,Galway City,Detached house,Four plus bed,4.0,False,True,False,53.2707,-9.0568,4
1070.36,2023,2,2023H2,8,Galway,Connacht,Ballinasloe,"Ballinasloe, Galway",Detached house,Four plus bed,4.0,False,False,False,53.2707,-9.0568,4
1145.38,2023,2,2023H2,8,Kerry,Munster,Kerry,Kerry,Detached house,Four plus bed,4.0,False,False,True,52.1545,-9.5669,4
1492.58,2023,2,2023H2,8,Kerry,Munster,Killarney,"Killarney, Kerry",Detached house,Four plus bed,4.0,False,False,False,52.1545,-9.5669,4
1210.0,2023,2,2023H2,8,Kerry,Munster,Tralee,"Tralee, Kerry",Detached house,Four plus bed,4.0,False,False,False,52.1545,-9.5669,4
2110.09,2023,2,2023H2,8,Kildare,Leinster,Kildare,Kildare,Detached house,Four plus bed,4.0,False,False,True,53.1589,-6.9099,4
2023.44,2023,2,2023H2,8,Kildare,Leinster,Naas,"Naas, Kildare",Detached house,Four plus bed,4.0,False,False,False,53.1589,-6.9099,4
1348.79,2023,2,2023H2,8,Kilkenny,Leinster,Kilkenny,Kilkenny,Detached house,Four plus bed,4.0,False,False,True,52.6541,-7.2448,4
1161.9,2023,2,2023H2,8,Laois,Leinster,Laois,Laois,Detached house,Four plus bed,4.0,False,False,True,53.0349,-7.299,4
1244.31,2023,2,2023H2,8,Laois,Leinster,Portlaoise,"Portlaoise, Laois",Detached house,Four plus bed,4.0,False,False,False,53.0349,-7.299,4
965.28,2023,2,2023H2,8,Leitrim,Connacht,Leitrim,Leitrim,Detached house,Four plus bed,4.0,False,False,True,54.1255,-8.0597,4
1577.25,2023,2,2023H2,8,Limerick,Munster,Limerick,Limerick,Detached house,Four plus bed,4.0,False,False,True,52.6638,-8.6267,4
1852.06,2023,2,2023H2,8,Limerick,Munster,Limerick City,Limerick City,Detached house,Four plus bed,4.0,False,True,False,52.6638,-8.6267,4
2007.97,2023,2,2023H2,8,Limerick,Munster,Castletroy,"Castletroy, Limerick",Detached house,Four plus bed,4.0,False,False,False,52.6638,-8.6267,4
1084.44,2023,2,2023H2,8,Longford,Leinster,Longford,Longford,Detached house,Four plus bed,4.0,False,False,True,53.7275,-7.7932,4
1124.02,2023,2,2023H2,8,Longford,Leinster,Longford Town,Longford Town,Detached house,Four plus bed,4.0,False,False,False,53.7275,-7.7932,4
1510.36,2023,2,2023H2,8,Louth,Leinster,Louth,Louth,Detached house,Four plus bed,4.0,False,False,True,53.9252,-6.4889,4
1442.07,2023,2,2023H2,8,Louth,Leinster,Dundalk,"Dundalk, Louth",Detached house,Four plus bed,4.0,False,False,False,53.9252,-6.4889,4
1080.59,2023,2,2023H2,8,Mayo,Connacht,Mayo,Mayo,Detached house,Four plus bed,4.0,False,False,True,53.855,-9.2986,4
1257.23,2023,2,2023H2,8,Mayo,Connacht,Castlebar,"Castlebar, Mayo",Detached house,Four plus bed,4.0,False,False,False,53.855,-9.2986,4
1379.61,2023,2,2023H2,8,Mayo,Connacht,Westport,"Westport, Mayo",Detached house,Four plus bed,4.0,False,False,False,53.855,-9.2986,4
1698.21,2023,2,2023H2,8,Meath,Leinster,Meath,Meath,Detached house,Four plus bed,4.0,False,False,True,53.6055,-6.6564,4
1552.19,2023,2,2023H2,8,Meath,Leinster,Navan,"Navan, Meath",Detached house,Four plus bed,4.0,False,False,False,53.6055,-6.6564,4
1002.99,2023,2,2023H2,8,Monaghan,Ulster,Monaghan,Monaghan,Detached house,Four plus bed,4.0,False,False,True,54.2492,-6.9683,4
1192.98,2023,2,2023H2,8,Offaly,Leinster,Offaly,Offaly,Detached house,Four plus bed,4.0,False,False,True,53.2734,-7.7783,4
1065.35,2023,2,2023H2,8,Roscommon,Connacht,Roscommon,Roscommon,Detached house,Four plus bed,4.0,False,False,True,53.7593,-8.2682,4
1205.72,2023,2,2023H2,8,Roscommon,Connacht,Roscommon Town,Roscommon Town,Detached house,Four plus bed,4.0,False,False,False,53.7593,-8.2682,4
1185.23,2023,2,2023H2,8,Sligo,Connacht,Sligo,Sligo,Detached house,Four plus bed,4.0,False,False,True,54.2766,-8.4761,4
1143.8,2023,2,2023H2,8,Tipperary,Munster,Tipperary,Tipperary,Detached house,Four plus bed,4.0,False,False,True,52.4738,-8.1619,4
1387.87,2023,2,2023H2,8,Tipperary,Munster,Clonmel,"Clonmel, Tipperary",Detached house,Four plus bed,4.0,False,False,False,52.4738,-8.1619,4
